date,SHSZ300
2004-10-26,0.04767975774682409
2004-10-27,0.04974136073703791
2004-10-28,0.04954369985590523
2004-10-29,0.04591069286068663
2004-11-01,0.04356445820164179
2004-11-02,0.04303077382258355
2004-11-03,0.046778424128859096
2004-11-04,0.0424358145703742
2004-11-05,0.04264928832199748
2004-11-08,0.042848925811941475
2004-11-09,0.04332331192665992
2004-11-10,0.051045922552513556
2004-11-11,0.04985798065690617
2004-11-12,0.050322483727567945
2004-11-15,0.05271220378046203
2004-11-16,0.05270034412759408
2004-11-17,0.050672343487172825
2004-11-18,0.05277545526242447
2004-11-19,0.05402862524880562
2004-11-22,0.054617654674581
2004-11-23,0.05274580613025459
2004-11-24,0.051320671177287995
2004-11-25,0.051057782205381506
2004-11-26,0.05079094001585241
2004-11-29,0.04809484559720269
2004-11-30,0.048383430483656405
2004-12-01,0.047462330777578166
2004-12-02,0.04704921953601084
2004-12-03,0.04749790973618201
2004-12-06,0.04787741862795676
2004-12-07,0.04549165179268538
2004-12-08,0.04568931267381805
2004-12-09,0.047735102793541234
2004-12-10,0.04457648191304107
2004-12-13,0.04337075053813176
2004-12-14,0.04274614215375249
2004-12-15,0.043455744717018824
2004-12-16,0.042544528054997165
2004-12-17,0.04051455080576458
2004-12-20,0.03782043299592622
2004-12-21,0.03757335689451037
2004-12-22,0.042694750324658
2004-12-23,0.039034070806080845
2004-12-24,0.03920998899028892
2004-12-27,0.03842922850981487
2004-12-28,0.038083321967832685
2004-12-29,0.037061415212376735
2004-12-30,0.03675701745543242
2004-12-31,0.03596835053971304
2005-01-04,0.03256660677541968
2005-01-05,0.034497753584085925
2005-01-06,0.0326417179102501
2005-01-07,0.032797870006344924
2005-01-10,0.034758665947181064
2005-01-11,0.03540106381086226
2005-01-12,0.03532595267603184
2005-01-13,0.03535164859057909
2005-01-14,0.03365769483927205
2005-01-17,0.029534488858844448
2005-01-18,0.030965553638245023
2005-01-19,0.029487050247372606
2005-01-20,0.02732068699015847
2005-01-21,0.032529051208004485
2005-01-24,0.03559872469199494
2005-01-25,0.03552756677478717
2005-01-26,0.03397790546670698
2005-01-27,0.03095369398537705
2005-01-28,0.029882372009637958
2005-01-31,0.0270498915830067
2005-02-01,0.027261388725818677
2005-02-02,0.037334187228339824
2005-02-03,0.0346282097656335
2005-02-04,0.039300912995609956
2005-02-16,0.040629194116821546
2005-02-17,0.040042141299857496
2005-02-18,0.03716419887056572
2005-02-21,0.04103439892314355
2005-02-22,0.045207020123854316
2005-02-23,0.04465356965668283
2005-02-24,0.0449540141960045
2005-02-25,0.045210973341476966
2005-02-28,0.043872809176208755
2005-03-01,0.0430703059988101
2005-03-02,0.0401824805254617
2005-03-03,0.0414455335558995
2005-03-04,0.040646983596123475
2005-03-07,0.041872481059146045
2005-03-08,0.04565175710640283
2005-03-09,0.04516748794762777
2005-03-10,0.0403979308858963
2005-03-11,0.04139018850918235
2005-03-14,0.04210176768125997
2005-03-15,0.038640725652626814
2005-03-16,0.03657516944479037
2005-03-17,0.03455705184842574
2005-03-18,0.03175026733634173
2005-03-21,0.03238871198240028
2005-03-22,0.028856512036559357
2005-03-23,0.027866231022084652
2005-03-24,0.02901068752384284
2005-03-25,0.02864699150255873
2005-03-28,0.028200277911198886
2005-03-29,0.027111166456157843
2005-03-30,0.023521644854788432
2005-03-31,0.024543551610244383
2005-04-01,0.03164748367815274
2005-04-04,0.028490839406463905
2005-04-05,0.027192207417422235
2005-04-06,0.030763939539489676
2005-04-07,0.03295006888481709
2005-04-08,0.03665028057962078
2005-04-11,0.035063063704125375
2005-04-12,0.03175817377158705
2005-04-13,0.036146245332732446
2005-04-14,0.0333948058673656
2005-04-15,0.03084498050075409
2005-04-18,0.02880709681627619
2005-04-19,0.029226137884277463
2005-04-20,0.026257271449664676
2005-04-21,0.02489538797866054
2005-04-22,0.023930802878733084
2005-04-25,0.022145925122105024
2005-04-26,0.02353152789884508
2005-04-27,0.021460041864574633
2005-04-28,0.024517855695697137
2005-04-29,0.02260449836633282
2005-05-09,0.01801481270643208
2005-05-10,0.01878766675166086
2005-05-11,0.016567935056540906
2005-05-12,0.013399431131984114
2005-05-13,0.0137394078475323
2005-05-16,0.011314108836034372
2005-05-17,0.012537629690245645
2005-05-18,0.012881559623416503
2005-05-19,0.013073290678115182
2005-05-20,0.012794588835718115
2005-05-23,0.008956014524121557
2005-05-24,0.009968038235520858
2005-05-25,0.009966061626709533
2005-05-26,0.0077680726285141765
2005-05-27,0.006222364538056641
2005-05-30,0.0074280959129659685
2005-05-31,0.007495300612551085
2005-06-01,0.0038543871820871803
2005-06-02,6.918130839644106e-05
2005-06-03,0.0
2005-06-06,0.004144948677352219
2005-06-07,0.0038049719618040113
2005-06-08,0.016593630971088152
2005-06-09,0.018692789528717172
2005-06-10,0.015126987233083682
2005-06-13,0.014810729823271418
2005-06-14,0.012948764323001597
2005-06-15,0.009645850999274598
2005-06-16,0.012098822534131099
2005-06-17,0.012318226112188373
2005-06-20,0.017439619542336
2005-06-21,0.015445221251707292
2005-06-22,0.016330741999181685
2005-06-23,0.014931302960762354
2005-06-24,0.01586623892851989
2005-06-27,0.019372742959813564
2005-06-28,0.01693756090425901
2005-06-29,0.015984835457199503
2005-06-30,0.011990109049508138
2005-07-01,0.00819502013176075
2005-07-04,0.007491347394928413
2005-07-05,0.006255966887849188
2005-07-06,0.004848621414184535
2005-07-07,0.005277545526242456
2005-07-08,0.002265193697780473
2005-07-11,0.0011998015484753527
2005-07-12,0.006678961173473134
2005-07-13,0.00557403684794147
2005-07-14,0.006238177408547263
2005-07-15,0.004540270439617571
2005-07-18,0.002958983390556164
2005-07-19,0.0034748782903124505
2005-07-20,0.004864434284675157
2005-07-21,0.005131276474204274
2005-07-22,0.008189090305326776
2005-07-25,0.0076751720143818135
2005-07-26,0.011446541626393279
2005-07-27,0.01501827374846072
2005-07-28,0.014399595190515445
2005-07-29,0.01386195759383456
2005-08-01,0.014543887633742302
2005-08-02,0.016913841598523088
2005-08-03,0.019896544294815174
2005-08-04,0.01702255508314605
2005-08-05,0.020906591397403126
2005-08-08,0.021552942478706996
2005-08-09,0.022742860983125703
2005-08-10,0.024144276630356357
2005-08-11,0.02570382098249319
2005-08-12,0.023515715028354457
2005-08-15,0.026974780448176288
2005-08-16,0.024563317698357633
2005-08-17,0.0266802657352886
2005-08-18,0.020287912839457852
2005-08-19,0.020756369127742296
2005-08-22,0.02246218253191729
2005-08-23,0.020829503653761388
2005-08-24,0.022260568433161963
2005-08-25,0.02215580816616165
2005-08-26,0.02178815892725487
2005-08-29,0.01963563193172003
2005-08-30,0.019143456337699667
2005-08-31,0.021720954227669752
2005-09-01,0.025010031289717478
2005-09-02,0.025664288806266648
2005-09-05,0.026622944079760128
2005-09-06,0.02343862728471272
2005-09-07,0.026630850515005428
2005-09-08,0.02712895593545977
2005-09-09,0.025901481863625866
2005-09-12,0.025988452651324233
2005-09-13,0.02880709681627619
2005-09-14,0.030076079673147984
2005-09-15,0.029959459753279696
2005-09-16,0.029544371902901073
2005-09-19,0.03026385751022401
2005-09-20,0.028441424186180734
2005-09-21,0.02498038215754758
2005-09-22,0.020801831130402813
2005-09-23,0.01939448565673816
2005-09-26,0.01985701211858863
2005-09-27,0.017034414736014022
2005-09-28,0.01693756090425901
2005-09-29,0.019360883306945614
2005-09-30,0.01963958514934268
2005-10-10,0.017649140076336646
2005-10-11,0.020100135002381826
2005-10-12,0.02084531652425201
2005-10-13,0.0194636669651346
2005-10-14,0.01715696448231628
2005-10-17,0.01573182952934968
2005-10-18,0.01667071871472989
2005-10-19,0.01595320971621828
2005-10-20,0.016184472947143504
2005-10-21,0.017073946912240543
2005-10-24,0.01751670728597774
2005-10-25,0.015069665577555213
2005-10-26,0.011422822320657356
2005-10-27,0.01142875214709133
2005-10-28,0.009823745792294001
2005-10-31,0.011513746325978371
2005-11-01,0.010839722721315953
2005-11-02,0.012739243789000971
2005-11-03,0.011177722828052836
2005-11-04,0.011924880958734346
2005-11-07,0.011711407207111047
2005-11-08,0.012549489343113595
2005-11-09,0.012100799142942424
2005-11-10,0.008882879998102467
2005-11-11,0.009242622801763923
2005-11-14,0.008720798075573662
2005-11-15,0.0076297100117212946
2005-11-16,0.008912529130272363
2005-11-17,0.008821605124951325
2005-11-18,0.012691805177529127
2005-11-21,0.013013992413775387
2005-11-22,0.010197324857634757
2005-11-23,0.011503863281921748
2005-11-24,0.01254355951667962
2005-11-25,0.013061431025247231
2005-11-28,0.01228264715358448
2005-11-29,0.010531371746748968
2005-11-30,0.011029477167203329
2005-12-01,0.010879254897542497
2005-12-02,0.010260576339597222
2005-12-05,0.008218739437496672
2005-12-06,0.009497605338425091
2005-12-07,0.011031453776014654
2005-12-08,0.011074939169863825
2005-12-09,0.013703828888928429
2005-12-12,0.013933115511042326
2005-12-13,0.014047758822099287
2005-12-14,0.015836589796349995
2005-12-15,0.015496613080801786
2005-12-16,0.01670827428214509
2005-12-19,0.01677745559054153
2005-12-20,0.017649140076336646
2005-12-21,0.01682291759320205
2005-12-22,0.017931795136356364
2005-12-23,0.019343093827643668
2005-12-26,0.020625912946194737
2005-12-27,0.02002897708517406
2005-12-28,0.020337328059741023
2005-12-29,0.022533340449125056
2005-12-30,0.02083741008900671
2006-01-04,0.024391352731772203
2006-01-05,0.027889950327820576
2006-01-06,0.03004445393216674
2006-01-09,0.03107624373167931
2006-01-10,0.03164946028696407
2006-01-11,0.03072638397207448
2006-01-12,0.03275043139487308
2006-01-13,0.03177991646851163
2006-01-16,0.02834654696323707
2006-01-17,0.028909880474465178
2006-01-18,0.03273066530675981
2006-01-19,0.03423288800336815
2006-01-20,0.03465192907136942
2006-01-23,0.03520933275616356
2006-01-24,0.035788479137882315
2006-01-25,0.03786589499858673
2006-02-06,0.042536621619751865
2006-02-07,0.041886317320825366
2006-02-08,0.04250499587877062
2006-02-09,0.03984250380991349
2006-02-10,0.04236070343554376
2006-02-13,0.042216410992316905
2006-02-14,0.04358422428975504
2006-02-15,0.044202902847700336
2006-02-16,0.03994528746810248
2006-02-17,0.03999470268838565
2006-02-20,0.040245732007424144
2006-02-21,0.04364154594528351
2006-02-22,0.043455744717018824
2006-02-23,0.04414558119217182
2006-02-24,0.04574070450291255
2006-02-27,0.045426423701911564
2006-02-28,0.046446353848556186
2006-03-01,0.04715990962944513
2006-03-02,0.04361189681311363
2006-03-03,0.044206856065322986
2006-03-06,0.04365142898934013
2006-03-07,0.0389273339302692
2006-03-08,0.03780066690781294
2006-03-09,0.03682619876382886
2006-03-10,0.037727532381793855
2006-03-13,0.039893895639007984
2006-03-14,0.039579614838007024
2006-03-15,0.04169260965731534
2006-03-16,0.04142774407659753
2006-03-17,0.04071616490451991
2006-03-20,0.04341225932316963
2006-03-21,0.04402500805468091
2006-03-22,0.045390844743307714
2006-03-23,0.04556280970989312
2006-03-24,0.04438870407596502
2006-03-27,0.04599173382195104
2006-03-28,0.04703340666552024
2006-03-29,0.04887362946886544
2006-03-30,0.04696422535712382
2006-03-31,0.048043453768108195
2006-04-03,0.051646811631156885
2006-04-04,0.05363330348654027
2006-04-05,0.055728508826546654
2006-04-06,0.0563748599078505
2006-04-07,0.05635707042854858
2006-04-10,0.05927454503406687
2006-04-11,0.060341913792183295
2006-04-12,0.0591085098939154
2006-04-13,0.054534637104505304
2006-04-14,0.05941290765085971
2006-04-17,0.06055934076142927
2006-04-18,0.06191727101481073
2006-04-19,0.06329299074749416
2006-04-20,0.06253001974632205
2006-04-21,0.065451447569463
2006-04-24,0.0641745582773459
2006-04-25,0.06402235939887374
2006-04-26,0.06675007955850466
2006-04-27,0.06665915555318362
2006-04-28,0.07003520340292972
2006-05-08,0.07914539341433478
2006-05-09,0.08570180484150561
2006-05-10,0.08853230865932556
2006-05-11,0.08637978166379069
2006-05-12,0.0945273631840796
2006-05-15,0.10557462983058488
2006-05-16,0.10141979810917603
2006-05-17,0.10228752937734846
2006-05-18,0.10143363437085531
2006-05-19,0.10833199912238567
2006-05-22,0.10982829199256006
2006-05-23,0.09875532943150757
2006-05-24,0.09689534054004907
2006-05-25,0.09678860366423743
2006-05-26,0.10139805541225141
2006-05-29,0.10836955468980089
2006-05-30,0.11083438587752537
2006-05-31,0.10820351954964946
2006-06-01,0.11560196633044553
2006-06-02,0.11307981348719255
2006-06-05,0.11565731137716267
2006-06-06,0.11486271463500933
2006-06-07,0.09926529450482985
2006-06-08,0.10040184457134274
2006-06-09,0.09411820516013497
2006-06-12,0.09480606502647669
2006-06-13,0.09492663816396761
2006-06-14,0.0920803214756571
2006-06-15,0.09237681279735611
2006-06-16,0.09882648734871531
2006-06-19,0.1021630030222349
2006-06-20,0.1028212137564067
2006-06-21,0.10189418422389443
2006-06-22,0.10150281567925173
2006-06-23,0.10306433664019989
2006-06-26,0.10780029135213881
2006-06-27,0.10789714518389382
2006-06-28,0.10769553108513849
2006-06-29,0.11406811789285592
2006-06-30,0.11383883127074206
2006-07-03,0.1190511487062107
2006-07-04,0.11720894929405416
2006-07-05,0.113651053433666
2006-07-06,0.11872500825234181
2006-07-07,0.11709430598299722
2006-07-10,0.11742835287211141
2006-07-11,0.11870326555541719
2006-07-12,0.11882779191053079
2006-07-13,0.10437680489092083
2006-07-14,0.10655898101862561
2006-07-17,0.10954761354135165
2006-07-18,0.10977887677227689
2006-07-19,0.10250890956421708
2006-07-20,0.10419891009790144
2006-07-21,0.10634155404937964
2006-07-24,0.10675466529094692
2006-07-25,0.1099271224331264
2006-07-26,0.1093598357042756
2006-07-27,0.10624667682643595
2006-07-28,0.1034477987495973
2006-07-31,0.09414587768349353
2006-08-01,0.0917205786719956
2006-08-02,0.09034288233050083
2006-08-03,0.08968071837870639
2006-08-04,0.08378449429451869
2006-08-07,0.0802641540015457
2006-08-08,0.08585598032878913
2006-08-09,0.08564052996835449
2006-08-10,0.08962734994080057
2006-08-11,0.09045357242393517
2006-08-14,0.08453758225163417
2006-08-15,0.08851847239764624
